poll_id,pollster_id,pollster,question_id,sample_size,pollscore,methodology,days_taken_from_election,end_date,start_date,state,candidate_name,pct,adjusted_weight
88328,396,Quinnipiac,210568,1728,-0.5,Live Phone,47,2024-09-22,2024-09-19,National,Donald Trump,48,2
88328,396,Quinnipiac,210568,1728,-0.5,Live Phone,47,2024-09-22,2024-09-19,National,Jill Stein,1,2
88328,396,Quinnipiac,210568,1728,-0.5,Live Phone,47,2024-09-22,2024-09-19,National,Chase Oliver,1,2
88328,396,Quinnipiac,210569,1728,-0.5,Live Phone,47,2024-09-22,2024-09-19,National,Kamala Harris,48,2
88328,396,Quinnipiac,210569,1728,-0.5,Live Phone,47,2024-09-22,2024-09-19,National,Donald Trump,48,2
88274,568,YouGov,210307,3129,-1.1,Online Panel,48,2024-09-20,2024-09-18,National,Kamala Harris,52,0.9090909090909091
88274,568,YouGov,210307,3129,-1.1,Online Panel,48,2024-09-20,2024-09-18,National,Donald Trump,48,0.9090909090909091
88208,568,YouGov,209883,1445,-1.1,Online Panel,51,2024-09-17,2024-09-15,National,Kamala Harris,49,0.9090909090909091
88208,568,YouGov,209883,1445,-1.1,Online Panel,51,2024-09-17,2024-09-15,National,Donald Trump,45,0.9090909090909091
88208,568,YouGov,209883,1445,-1.1,Online Panel,51,2024-09-17,2024-09-15,National,Jill Stein,1,0.9090909090909091
88208,568,YouGov,209883,1445,-1.1,Online Panel,51,2024-09-17,2024-09-15,National,Cornel West,0,0.9090909090909091
88271,1292,Hart/POS,210305,1000,-0.7,Live Phone,53,2024-09-17,2024-09-13,National,Kamala Harris,49,1.4285714285714286
88271,1292,Hart/POS,210305,1000,-0.7,Live Phone,53,2024-09-17,2024-09-13,National,Donald Trump,44,1.4285714285714286
88271,1292,Hart/POS,210306,1000,-0.7,Live Phone,53,2024-09-17,2024-09-13,National,Kamala Harris,47,1.4285714285714286
88271,1292,Hart/POS,210306,1000,-0.7,Live Phone,53,2024-09-17,2024-09-13,National,Donald Trump,41,1.4285714285714286
88271,1292,Hart/POS,210306,1000,-0.7,Live Phone,53,2024-09-17,2024-09-13,National,Robert F. Kennedy,2,1.4285714285714286
88271,1292,Hart/POS,210306,1000,-0.7,Live Phone,53,2024-09-17,2024-09-13,National,Cornel West,0,1.4285714285714286
88271,1292,Hart/POS,210306,1000,-0.7,Live Phone,53,2024-09-17,2024-09-13,National,Jill Stein,2,1.4285714285714286
88271,1292,Hart/POS,210306,1000,-0.7,Live Phone,53,2024-09-17,2024-09-13,National,Chase Oliver,1,1.4285714285714286
88271,1292,Hart/POS,210306,1000,-0.7,Live Phone,53,2024-09-17,2024-09-13,National,Randall A. Terry,0,1.4285714285714286
88631,1515,Data for Progress,212252,6152,-1.2,Online Panel,54,2024-09-17,2024-09-12,National,Kamala Harris,50,0.8333333333333334
88631,1515,Data for Progress,212252,6152,-1.2,Online Panel,54,2024-09-17,2024-09-12,National,Donald Trump,45,0.8333333333333334
88223,1597,Beacon/Shaw,209979,1102,-1.1,Live Phone/Text-to-Web,53,2024-09-16,2024-09-13,National,Kamala Harris,50,0.9090909090909091
88223,1597,Beacon/Shaw,209979,1102,-1.1,Live Phone/Text-to-Web,53,2024-09-16,2024-09-13,National,Donald Trump,48,0.9090909090909091
88223,1597,Beacon/Shaw,209980,876,-1.1,Live Phone/Text-to-Web,53,2024-09-16,2024-09-13,National,Kamala Harris,50,0.9090909090909091
88223,1597,Beacon/Shaw,209980,876,-1.1,Live Phone/Text-to-Web,53,2024-09-16,2024-09-13,National,Donald Trump,48,0.9090909090909091
88228,1424,Siena/NYT,210083,2437,-1.5,Live Phone,55,2024-09-16,2024-09-11,National,Kamala Harris,47,0.6666666666666666
88228,1424,Siena/NYT,210083,2437,-1.5,Live Phone,55,2024-09-16,2024-09-11,National,Donald Trump,47,0.6666666666666666
88228,1424,Siena/NYT,210084,2437,-1.5,Live Phone,55,2024-09-16,2024-09-11,National,Kamala Harris,46,0.6666666666666666
88228,1424,Siena/NYT,210084,2437,-1.5,Live Phone,55,2024-09-16,2024-09-11,National,Donald Trump,47,0.6666666666666666
88228,1424,Siena/NYT,210085,2437,-1.5,Live Phone,55,2024-09-16,2024-09-11,National,Kamala Harris,45,0.6666666666666666
88228,1424,Siena/NYT,210085,2437,-1.5,Live Phone,55,2024-09-16,2024-09-11,National,Donald Trump,46,0.6666666666666666
88228,1424,Siena/NYT,210085,2437,-1.5,Live Phone,55,2024-09-16,2024-09-11,National,Jill Stein,2,0.6666666666666666
88228,1424,Siena/NYT,210085,2437,-1.5,Live Phone,55,2024-09-16,2024-09-11,National,Chase Oliver,2,0.6666666666666666
88228,1424,Siena/NYT,210086,2437,-1.5,Live Phone,55,2024-09-16,2024-09-11,National,Kamala Harris,46,0.6666666666666666
88228,1424,Siena/NYT,210086,2437,-1.5,Live Phone,55,2024-09-16,2024-09-11,National,Donald Trump,46,0.6666666666666666
88228,1424,Siena/NYT,210086,2437,-1.5,Live Phone,55,2024-09-16,2024-09-11,National,Jill Stein,2,0.6666666666666666
88228,1424,Siena/NYT,210086,2437,-1.5,Live Phone,55,2024-09-16,2024-09-11,National,Chase Oliver,2,0.6666666666666666
88168,1515,Data for Progress,209350,1283,-1.2,Online Panel,54,2024-09-13,2024-09-12,National,Kamala Harris,50,0.8333333333333334
88168,1515,Data for Progress,209350,1283,-1.2,Online Panel,54,2024-09-13,2024-09-12,National,Donald Trump,46,0.8333333333333334
88170,568,YouGov,209373,1177,-1.1,Online Panel,55,2024-09-13,2024-09-11,National,Kamala Harris,50,0.9090909090909091
88170,568,YouGov,209373,1177,-1.1,Online Panel,55,2024-09-13,2024-09-11,National,Donald Trump,45,0.9090909090909091
88170,568,YouGov,209374,1090,-1.1,Online Panel,55,2024-09-13,2024-09-11,National,Kamala Harris,50,0.9090909090909091
88170,568,YouGov,209374,1090,-1.1,Online Panel,55,2024-09-13,2024-09-11,National,Donald Trump,46,0.9090909090909091
88170,568,YouGov,209429,1175,-1.1,Online Panel,55,2024-09-13,2024-09-11,National,Kamala Harris,48,0.9090909090909091
88170,568,YouGov,209429,1175,-1.1,Online Panel,55,2024-09-13,2024-09-11,National,Donald Trump,44,0.9090909090909091
88170,568,YouGov,209429,1175,-1.1,Online Panel,55,2024-09-13,2024-09-11,National,Cornel West,1,0.9090909090909091
88170,568,YouGov,209429,1175,-1.1,Online Panel,55,2024-09-13,2024-09-11,National,Jill Stein,1,0.9090909090909091
88170,568,YouGov,209429,1175,-1.1,Online Panel,55,2024-09-13,2024-09-11,National,Chase Oliver,1,0.9090909090909091
88170,568,YouGov,209430,1090,-1.1,Online Panel,55,2024-09-13,2024-09-11,National,Kamala Harris,49,0.9090909090909091
88170,568,YouGov,209430,1090,-1.1,Online Panel,55,2024-09-13,2024-09-11,National,Donald Trump,45,0.9090909090909091
88170,568,YouGov,209430,1090,-1.1,Online Panel,55,2024-09-13,2024-09-11,National,Cornel West,1,0.9090909090909091
88170,568,YouGov,209430,1090,-1.1,Online Panel,55,2024-09-13,2024-09-11,National,Jill Stein,1,0.9090909090909091
88170,568,YouGov,209430,1090,-1.1,Online Panel,55,2024-09-13,2024-09-11,National,Chase Oliver,1,0.9090909090909091
88177,241,Ipsos,209515,3276,-0.9,Probability Panel,55,2024-09-13,2024-09-11,National,Kamala Harris,51,1.1111111111111112
88177,241,Ipsos,209515,3276,-0.9,Probability Panel,55,2024-09-13,2024-09-11,National,Donald Trump,46,1.1111111111111112
88177,241,Ipsos,209516,2772,-0.9,Probability Panel,55,2024-09-13,2024-09-11,National,Kamala Harris,51,1.1111111111111112
88177,241,Ipsos,209516,2772,-0.9,Probability Panel,55,2024-09-13,2024-09-11,National,Donald Trump,47,1.1111111111111112
88177,241,Ipsos,209517,2196,-0.9,Probability Panel,55,2024-09-13,2024-09-11,National,Kamala Harris,52,1.1111111111111112
88177,241,Ipsos,209517,2196,-0.9,Probability Panel,55,2024-09-13,2024-09-11,National,Donald Trump,46,1.1111111111111112
88177,241,Ipsos,209518,3276,-0.9,Probability Panel,55,2024-09-13,2024-09-11,National,Kamala Harris,51,1.1111111111111112
88177,241,Ipsos,209518,3276,-0.9,Probability Panel,55,2024-09-13,2024-09-11,National,Donald Trump,45,1.1111111111111112
88177,241,Ipsos,209518,3276,-0.9,Probability Panel,55,2024-09-13,2024-09-11,National,Cornel West,1,1.1111111111111112
88177,241,Ipsos,209518,3276,-0.9,Probability Panel,55,2024-09-13,2024-09-11,National,Jill Stein,1,1.1111111111111112
88177,241,Ipsos,209518,3276,-0.9,Probability Panel,55,2024-09-13,2024-09-11,National,Chase Oliver,1,1.1111111111111112
88177,241,Ipsos,209519,2772,-0.9,Probability Panel,55,2024-09-13,2024-09-11,National,Kamala Harris,50,1.1111111111111112
88177,241,Ipsos,209519,2772,-0.9,Probability Panel,55,2024-09-13,2024-09-11,National,Donald Trump,46,1.1111111111111112
88177,241,Ipsos,209519,2772,-0.9,Probability Panel,55,2024-09-13,2024-09-11,National,Cornel West,1,1.1111111111111112
88177,241,Ipsos,209519,2772,-0.9,Probability Panel,55,2024-09-13,2024-09-11,National,Jill Stein,1,1.1111111111111112
88177,241,Ipsos,209519,2772,-0.9,Probability Panel,55,2024-09-13,2024-09-11,National,Chase Oliver,1,1.1111111111111112
88177,241,Ipsos,209520,2196,-0.9,Probability Panel,55,2024-09-13,2024-09-11,National,Kamala Harris,51,1.1111111111111112
88177,241,Ipsos,209520,2196,-0.9,Probability Panel,55,2024-09-13,2024-09-11,National,Donald Trump,46,1.1111111111111112
88177,241,Ipsos,209520,2196,-0.9,Probability Panel,55,2024-09-13,2024-09-11,National,Cornel West,1,1.1111111111111112
88177,241,Ipsos,209520,2196,-0.9,Probability Panel,55,2024-09-13,2024-09-11,National,Jill Stein,1,1.1111111111111112
88177,241,Ipsos,209520,2196,-0.9,Probability Panel,55,2024-09-13,2024-09-11,National,Chase Oliver,0,1.1111111111111112
88144,241,Ipsos,209239,1405,-0.9,Probability Panel,55,2024-09-12,2024-09-11,National,Kamala Harris,47,1.1111111111111112
88144,241,Ipsos,209239,1405,-0.9,Probability Panel,55,2024-09-12,2024-09-11,National,Donald Trump,42,1.1111111111111112
88144,241,Ipsos,209263,1690,-0.9,Probability Panel,55,2024-09-12,2024-09-11,National,Kamala Harris,43,1.1111111111111112
88144,241,Ipsos,209263,1690,-0.9,Probability Panel,55,2024-09-12,2024-09-11,National,Donald Trump,39,1.1111111111111112
88174,1528,AtlasIntel,209426,1775,-0.8,NA,55,2024-09-12,2024-09-11,National,Kamala Harris,48,1.25
88174,1528,AtlasIntel,209426,1775,-0.8,NA,55,2024-09-12,2024-09-11,National,Donald Trump,50.9,1.25
88174,1528,AtlasIntel,209427,1775,-0.8,NA,55,2024-09-12,2024-09-11,National,Kamala Harris,47.3,1.25
88174,1528,AtlasIntel,209427,1775,-0.8,NA,55,2024-09-12,2024-09-11,National,Donald Trump,50.9,1.25
88174,1528,AtlasIntel,209427,1775,-0.8,NA,55,2024-09-12,2024-09-11,National,Jill Stein,0.4,1.25
88174,1528,AtlasIntel,209427,1775,-0.8,NA,55,2024-09-12,2024-09-11,National,Cornel West,0.2,1.25
88174,1528,AtlasIntel,209427,1775,-0.8,NA,55,2024-09-12,2024-09-11,National,Chase Oliver,0.1,1.25
88130,568,YouGov,209155,1464,-1.1,Online Panel,58,2024-09-10,2024-09-08,National,Kamala Harris,45,0.9090909090909091
88130,568,YouGov,209155,1464,-1.1,Online Panel,58,2024-09-10,2024-09-08,National,Donald Trump,45,0.9090909090909091
88130,568,YouGov,209155,1464,-1.1,Online Panel,58,2024-09-10,2024-09-08,National,Jill Stein,1,0.9090909090909091
88130,568,YouGov,209155,1464,-1.1,Online Panel,58,2024-09-10,2024-09-08,National,Cornel West,1,0.9090909090909091
88073,1424,Siena/NYT,207968,1695,-1.5,Live Phone,63,2024-09-06,2024-09-03,National,Kamala Harris,47,0.6666666666666666
88073,1424,Siena/NYT,207968,1695,-1.5,Live Phone,63,2024-09-06,2024-09-03,National,Donald Trump,48,0.6666666666666666
88073,1424,Siena/NYT,207969,1695,-1.5,Live Phone,63,2024-09-06,2024-09-03,National,Kamala Harris,45,0.6666666666666666
88073,1424,Siena/NYT,207969,1695,-1.5,Live Phone,63,2024-09-06,2024-09-03,National,Donald Trump,47,0.6666666666666666
88073,1424,Siena/NYT,207969,1695,-1.5,Live Phone,63,2024-09-06,2024-09-03,National,Jill Stein,1,0.6666666666666666
88073,1424,Siena/NYT,207969,1695,-1.5,Live Phone,63,2024-09-06,2024-09-03,National,Chase Oliver,2,0.6666666666666666
88073,1424,Siena/NYT,207970,1695,-1.5,Live Phone,63,2024-09-06,2024-09-03,National,Kamala Harris,46,0.6666666666666666
88073,1424,Siena/NYT,207970,1695,-1.5,Live Phone,63,2024-09-06,2024-09-03,National,Donald Trump,48,0.6666666666666666
88073,1424,Siena/NYT,207971,1695,-1.5,Live Phone,63,2024-09-06,2024-09-03,National,Kamala Harris,44,0.6666666666666666
88073,1424,Siena/NYT,207971,1695,-1.5,Live Phone,63,2024-09-06,2024-09-03,National,Donald Trump,46,0.6666666666666666
88073,1424,Siena/NYT,207971,1695,-1.5,Live Phone,63,2024-09-06,2024-09-03,National,Jill Stein,2,0.6666666666666666
88073,1424,Siena/NYT,207971,1695,-1.5,Live Phone,63,2024-09-06,2024-09-03,National,Chase Oliver,2,0.6666666666666666
88103,1205,Marist,208346,1413,-0.9,Live Phone/Online Panel/Text,63,2024-09-05,2024-09-03,National,Kamala Harris,49,1.1111111111111112
88103,1205,Marist,208346,1413,-0.9,Live Phone/Online Panel/Text,63,2024-09-05,2024-09-03,National,Donald Trump,48,1.1111111111111112
88035,1102,Emerson,207867,1000,-1.1,IVR/Online Panel/Text-to-Web,63,2024-09-04,2024-09-03,National,Kamala Harris,51.3,0.9090909090909091
88035,1102,Emerson,207867,1000,-1.1,IVR/Online Panel/Text-to-Web,63,2024-09-04,2024-09-03,National,Donald Trump,47.6,0.9090909090909091
88123,800,Kaiser Family Foundation,208945,1084,-0.3,Live Phone/Probability Panel,71,2024-09-04,2024-08-26,National,Kamala Harris,48,3.3333333333333335
88123,800,Kaiser Family Foundation,208945,1084,-0.3,Live Phone/Probability Panel,71,2024-09-04,2024-08-26,National,Donald Trump,47,3.3333333333333335
88021,568,YouGov,207698,1389,-1.1,Online Panel,65,2024-09-03,2024-09-01,National,Kamala Harris,47,0.9090909090909091
88021,568,YouGov,207698,1389,-1.1,Online Panel,65,2024-09-03,2024-09-01,National,Donald Trump,45,0.9090909090909091
88021,568,YouGov,207698,1389,-1.1,Online Panel,65,2024-09-03,2024-09-01,National,Jill Stein,1,0.9090909090909091
88021,568,YouGov,207698,1389,-1.1,Online Panel,65,2024-09-03,2024-09-01,National,Cornel West,0,0.9090909090909091
88079,370,Pew,208240,8044,-0.4,Probability Panel,71,2024-09-02,2024-08-26,National,Kamala Harris,49,2.5
88079,370,Pew,208240,8044,-0.4,Probability Panel,71,2024-09-02,2024-08-26,National,Donald Trump,49,2.5
87945,458,Suffolk,207330,1000,-1,Live Phone,72,2024-08-28,2024-08-25,National,Kamala Harris,47.6,1
87945,458,Suffolk,207330,1000,-1,Live Phone,72,2024-08-28,2024-08-25,National,Donald Trump,43.3,1
87945,458,Suffolk,207330,1000,-1,Live Phone,72,2024-08-28,2024-08-25,National,Cornel West,1.5,1
87945,458,Suffolk,207330,1000,-1,Live Phone,72,2024-08-28,2024-08-25,National,Jill Stein,1.2,1
87945,458,Suffolk,207330,1000,-1,Live Phone,72,2024-08-28,2024-08-25,National,Chase Oliver,0.7,1
87946,241,Ipsos,207331,3562,-0.9,Probability Panel,76,2024-08-28,2024-08-21,National,Kamala Harris,44,1.1111111111111112
87946,241,Ipsos,207331,3562,-0.9,Probability Panel,76,2024-08-28,2024-08-21,National,Donald Trump,40,1.1111111111111112
87946,241,Ipsos,207331,3562,-0.9,Probability Panel,76,2024-08-28,2024-08-21,National,Robert F. Kennedy,6,1.1111111111111112
87946,241,Ipsos,207331,3562,-0.9,Probability Panel,76,2024-08-28,2024-08-21,National,Chase Oliver,1,1.1111111111111112
87946,241,Ipsos,207331,3562,-0.9,Probability Panel,76,2024-08-28,2024-08-21,National,Jill Stein,1,1.1111111111111112
87946,241,Ipsos,207331,3562,-0.9,Probability Panel,76,2024-08-28,2024-08-21,National,Cornel West,0,1.1111111111111112
87946,241,Ipsos,207532,4253,-0.9,Probability Panel,76,2024-08-28,2024-08-21,National,Kamala Harris,41,1.1111111111111112
87946,241,Ipsos,207532,4253,-0.9,Probability Panel,76,2024-08-28,2024-08-21,National,Donald Trump,38,1.1111111111111112
87946,241,Ipsos,207533,3562,-0.9,Probability Panel,76,2024-08-28,2024-08-21,National,Kamala Harris,45,1.1111111111111112
87946,241,Ipsos,207533,3562,-0.9,Probability Panel,76,2024-08-28,2024-08-21,National,Donald Trump,41,1.1111111111111112
87946,241,Ipsos,207534,4253,-0.9,Probability Panel,76,2024-08-28,2024-08-21,National,Kamala Harris,40,1.1111111111111112
87946,241,Ipsos,207534,4253,-0.9,Probability Panel,76,2024-08-28,2024-08-21,National,Donald Trump,36,1.1111111111111112
87946,241,Ipsos,207534,4253,-0.9,Probability Panel,76,2024-08-28,2024-08-21,National,Chase Oliver,1,1.1111111111111112
87946,241,Ipsos,207534,4253,-0.9,Probability Panel,76,2024-08-28,2024-08-21,National,Jill Stein,1,1.1111111111111112
87946,241,Ipsos,207534,4253,-0.9,Probability Panel,76,2024-08-28,2024-08-21,National,Robert F. Kennedy,6,1.1111111111111112
87946,241,Ipsos,207534,4253,-0.9,Probability Panel,76,2024-08-28,2024-08-21,National,Cornel West,1,1.1111111111111112
87920,568,YouGov,207186,1368,-1.1,Online Panel,72,2024-08-27,2024-08-25,National,Kamala Harris,47,0.9090909090909091
87920,568,YouGov,207186,1368,-1.1,Online Panel,72,2024-08-27,2024-08-25,National,Donald Trump,45,0.9090909090909091
87920,568,YouGov,207186,1368,-1.1,Online Panel,72,2024-08-27,2024-08-25,National,Jill Stein,1,0.9090909090909091
87920,568,YouGov,207186,1368,-1.1,Online Panel,72,2024-08-27,2024-08-25,National,Cornel West,0,0.9090909090909091
87949,396,Quinnipiac,207360,1611,-0.5,Live Phone,74,2024-08-27,2024-08-23,National,Kamala Harris,49,2
87949,396,Quinnipiac,207360,1611,-0.5,Live Phone,74,2024-08-27,2024-08-23,National,Donald Trump,47,2
87949,396,Quinnipiac,207360,1611,-0.5,Live Phone,74,2024-08-27,2024-08-23,National,Jill Stein,1,2
87949,396,Quinnipiac,207360,1611,-0.5,Live Phone,74,2024-08-27,2024-08-23,National,Chase Oliver,1,2
87949,396,Quinnipiac,207361,1611,-0.5,Live Phone,74,2024-08-27,2024-08-23,National,Kamala Harris,49,2
87949,396,Quinnipiac,207361,1611,-0.5,Live Phone,74,2024-08-27,2024-08-23,National,Donald Trump,48,2
87999,241,Ipsos,207598,2496,-0.9,Probability Panel,74,2024-08-27,2024-08-23,National,Kamala Harris,50,1.1111111111111112
87999,241,Ipsos,207598,2496,-0.9,Probability Panel,74,2024-08-27,2024-08-23,National,Donald Trump,46,1.1111111111111112
87999,241,Ipsos,207599,NA,-0.9,Probability Panel,74,2024-08-27,2024-08-23,National,Kamala Harris,50,1.1111111111111112
87999,241,Ipsos,207599,NA,-0.9,Probability Panel,74,2024-08-27,2024-08-23,National,Donald Trump,46,1.1111111111111112
87999,241,Ipsos,207600,NA,-0.9,Probability Panel,74,2024-08-27,2024-08-23,National,Kamala Harris,52,1.1111111111111112
87999,241,Ipsos,207600,NA,-0.9,Probability Panel,74,2024-08-27,2024-08-23,National,Donald Trump,46,1.1111111111111112
87999,241,Ipsos,207601,2496,-0.9,Probability Panel,74,2024-08-27,2024-08-23,National,Kamala Harris,49,1.1111111111111112
87999,241,Ipsos,207601,2496,-0.9,Probability Panel,74,2024-08-27,2024-08-23,National,Donald Trump,45,1.1111111111111112
87999,241,Ipsos,207601,2496,-0.9,Probability Panel,74,2024-08-27,2024-08-23,National,Cornel West,2,1.1111111111111112
87999,241,Ipsos,207601,2496,-0.9,Probability Panel,74,2024-08-27,2024-08-23,National,Jill Stein,1,1.1111111111111112
87999,241,Ipsos,207601,2496,-0.9,Probability Panel,74,2024-08-27,2024-08-23,National,Chase Oliver,1,1.1111111111111112
87999,241,Ipsos,207602,NA,-0.9,Probability Panel,74,2024-08-27,2024-08-23,National,Kamala Harris,50,1.1111111111111112
87999,241,Ipsos,207602,NA,-0.9,Probability Panel,74,2024-08-27,2024-08-23,National,Donald Trump,45,1.1111111111111112
87999,241,Ipsos,207602,NA,-0.9,Probability Panel,74,2024-08-27,2024-08-23,National,Cornel West,1,1.1111111111111112
87999,241,Ipsos,207602,NA,-0.9,Probability Panel,74,2024-08-27,2024-08-23,National,Jill Stein,1,1.1111111111111112
87999,241,Ipsos,207602,NA,-0.9,Probability Panel,74,2024-08-27,2024-08-23,National,Chase Oliver,1,1.1111111111111112
87918,568,YouGov,207080,1194,-1.1,Online Panel,75,2024-08-26,2024-08-22,National,Kamala Harris,46,0.9090909090909091
87918,568,YouGov,207080,1194,-1.1,Online Panel,75,2024-08-26,2024-08-22,National,Donald Trump,45,0.9090909090909091
87918,568,YouGov,207080,1194,-1.1,Online Panel,75,2024-08-26,2024-08-22,National,Cornel West,1,0.9090909090909091
87918,568,YouGov,207080,1194,-1.1,Online Panel,75,2024-08-26,2024-08-22,National,Jill Stein,1,0.9090909090909091
87918,568,YouGov,207080,1194,-1.1,Online Panel,75,2024-08-26,2024-08-22,National,Chase Oliver,1,0.9090909090909091
87918,568,YouGov,207081,1197,-1.1,Online Panel,75,2024-08-26,2024-08-22,National,Kamala Harris,47,0.9090909090909091
87918,568,YouGov,207081,1197,-1.1,Online Panel,75,2024-08-26,2024-08-22,National,Donald Trump,46,0.9090909090909091
87918,568,YouGov,207082,1788,-1.1,Online Panel,75,2024-08-26,2024-08-22,National,Kamala Harris,39,0.9090909090909091
87918,568,YouGov,207082,1788,-1.1,Online Panel,75,2024-08-26,2024-08-22,National,Donald Trump,36,0.9090909090909091
87918,568,YouGov,207082,1788,-1.1,Online Panel,75,2024-08-26,2024-08-22,National,Robert F. Kennedy,7,0.9090909090909091
87918,568,YouGov,207082,1788,-1.1,Online Panel,75,2024-08-26,2024-08-22,National,Cornel West,1,0.9090909090909091
87918,568,YouGov,207082,1788,-1.1,Online Panel,75,2024-08-26,2024-08-22,National,Jill Stein,1,0.9090909090909091
87918,568,YouGov,207082,1788,-1.1,Online Panel,75,2024-08-26,2024-08-22,National,Chase Oliver,1,0.9090909090909091
87918,568,YouGov,207083,1200,-1.1,Online Panel,75,2024-08-26,2024-08-22,National,Kamala Harris,44,0.9090909090909091
87918,568,YouGov,207083,1200,-1.1,Online Panel,75,2024-08-26,2024-08-22,National,Donald Trump,42,0.9090909090909091
87918,568,YouGov,207083,1200,-1.1,Online Panel,75,2024-08-26,2024-08-22,National,Robert F. Kennedy,6,0.9090909090909091
87918,568,YouGov,207083,1200,-1.1,Online Panel,75,2024-08-26,2024-08-22,National,Cornel West,0,0.9090909090909091
87918,568,YouGov,207083,1200,-1.1,Online Panel,75,2024-08-26,2024-08-22,National,Jill Stein,1,0.9090909090909091
87918,568,YouGov,207083,1200,-1.1,Online Panel,75,2024-08-26,2024-08-22,National,Chase Oliver,1,0.9090909090909091
87899,1302,Echelon Insights,206912,1031,-0.8,Online Panel,74,2024-08-25,2024-08-23,National,Kamala Harris,48,1.25
87899,1302,Echelon Insights,206912,1031,-0.8,Online Panel,74,2024-08-25,2024-08-23,National,Donald Trump,49,1.25
87899,1302,Echelon Insights,206913,1031,-0.8,Online Panel,74,2024-08-25,2024-08-23,National,Kamala Harris,47,1.25
87899,1302,Echelon Insights,206913,1031,-0.8,Online Panel,74,2024-08-25,2024-08-23,National,Donald Trump,45,1.25
87899,1302,Echelon Insights,206913,1031,-0.8,Online Panel,74,2024-08-25,2024-08-23,National,Robert F. Kennedy,4,1.25
87899,1302,Echelon Insights,206913,1031,-0.8,Online Panel,74,2024-08-25,2024-08-23,National,Jill Stein,1,1.25
