poll_id,pollster_id,pollster,question_id,sample_size,pollscore,methodology,days_taken_from_election,end_date,start_date,state,candidate_name,pct,adjusted_weight
87899,1302,Echelon Insights,206913,1031,-0.8,Online Panel,74,2024-08-25,2024-08-23,National,Chase Oliver,1,1.25
87899,1302,Echelon Insights,206913,1031,-0.8,Online Panel,74,2024-08-25,2024-08-23,National,Cornel West,0,1.25
87899,1302,Echelon Insights,206914,1031,-0.8,Online Panel,74,2024-08-25,2024-08-23,National,Kamala Harris,48,1.25
87899,1302,Echelon Insights,206914,1031,-0.8,Online Panel,74,2024-08-25,2024-08-23,National,Donald Trump,48,1.25
87899,1302,Echelon Insights,206914,1031,-0.8,Online Panel,74,2024-08-25,2024-08-23,National,Jill Stein,1,1.25
87899,1302,Echelon Insights,206914,1031,-0.8,Online Panel,74,2024-08-25,2024-08-23,National,Cornel West,1,1.25
87899,1302,Echelon Insights,206914,1031,-0.8,Online Panel,74,2024-08-25,2024-08-23,National,Chase Oliver,1,1.25
87899,1302,Echelon Insights,206915,1031,-0.8,Online Panel,74,2024-08-25,2024-08-23,National,Joe Biden,46,1.25
87899,1302,Echelon Insights,206915,1031,-0.8,Online Panel,74,2024-08-25,2024-08-23,National,Donald Trump,50,1.25
88324,568,YouGov,210533,1835,-1.1,Online Panel,82,2024-08-22,2024-08-15,National,Kamala Harris,44,0.9090909090909091
88324,568,YouGov,210533,1835,-1.1,Online Panel,82,2024-08-22,2024-08-15,National,Donald Trump,40,0.9090909090909091
87853,568,YouGov,206527,1371,-1.1,Online Panel,80,2024-08-20,2024-08-17,National,Kamala Harris,46,0.9090909090909091
87853,568,YouGov,206527,1371,-1.1,Online Panel,80,2024-08-20,2024-08-17,National,Donald Trump,43,0.9090909090909091
87853,568,YouGov,206527,1371,-1.1,Online Panel,80,2024-08-20,2024-08-17,National,Robert F. Kennedy,3,0.9090909090909091
87853,568,YouGov,206527,1371,-1.1,Online Panel,80,2024-08-20,2024-08-17,National,Cornel West,0,0.9090909090909091
87853,568,YouGov,206527,1371,-1.1,Online Panel,80,2024-08-20,2024-08-17,National,Jill Stein,0,0.9090909090909091
87886,149,Fairleigh Dickinson,206737,801,-0.6,Live Phone/Text-to-Web,80,2024-08-20,2024-08-17,National,Kamala Harris,50,1.6666666666666667
87886,149,Fairleigh Dickinson,206737,801,-0.6,Live Phone/Text-to-Web,80,2024-08-20,2024-08-17,National,Donald Trump,43,1.6666666666666667
87810,568,YouGov,206219,3253,-1.1,Online Panel,83,2024-08-16,2024-08-14,National,Kamala Harris,51,0.9090909090909091
87810,568,YouGov,206219,3253,-1.1,Online Panel,83,2024-08-16,2024-08-14,National,Donald Trump,48,0.9090909090909091
87810,568,YouGov,206220,3253,-1.1,Online Panel,83,2024-08-16,2024-08-14,National,Kamala Harris,49,0.9090909090909091
87810,568,YouGov,206220,3253,-1.1,Online Panel,83,2024-08-16,2024-08-14,National,Donald Trump,47,0.9090909090909091
87810,568,YouGov,206220,3253,-1.1,Online Panel,83,2024-08-16,2024-08-14,National,Robert F. Kennedy,2,0.9090909090909091
87810,568,YouGov,206220,3253,-1.1,Online Panel,83,2024-08-16,2024-08-14,National,Cornel West,0,0.9090909090909091
87810,568,YouGov,206220,3253,-1.1,Online Panel,83,2024-08-16,2024-08-14,National,Jill Stein,1,0.9090909090909091
87810,568,YouGov,206220,3253,-1.1,Online Panel,83,2024-08-16,2024-08-14,National,Chase Oliver,0,0.9090909090909091
87871,1515,Data for Progress,206684,6067,-1.2,NA,96,2024-08-15,2024-08-01,National,Kamala Harris,49,0.8333333333333334
87871,1515,Data for Progress,206684,6067,-1.2,NA,96,2024-08-15,2024-08-01,National,Donald Trump,46,0.8333333333333334
87871,1515,Data for Progress,206685,6067,-1.2,NA,96,2024-08-15,2024-08-01,National,Kamala Harris,47,0.8333333333333334
87871,1515,Data for Progress,206685,6067,-1.2,NA,96,2024-08-15,2024-08-01,National,Donald Trump,43,0.8333333333333334
87871,1515,Data for Progress,206685,6067,-1.2,NA,96,2024-08-15,2024-08-01,National,Robert F. Kennedy,5,0.8333333333333334
87871,1515,Data for Progress,206685,6067,-1.2,NA,96,2024-08-15,2024-08-01,National,Cornel West,1,0.8333333333333334
87871,1515,Data for Progress,206685,6067,-1.2,NA,96,2024-08-15,2024-08-01,National,Jill Stein,0,0.8333333333333334
87781,1102,Emerson,206012,1000,-1.1,IVR/Online Panel/Text-to-Web,85,2024-08-14,2024-08-12,National,Kamala Harris,52.3,0.9090909090909091
87781,1102,Emerson,206012,1000,-1.1,IVR/Online Panel/Text-to-Web,85,2024-08-14,2024-08-12,National,Donald Trump,47.7,0.9090909090909091
87781,1102,Emerson,206013,1000,-1.1,IVR/Online Panel/Text-to-Web,85,2024-08-14,2024-08-12,National,Kamala Harris,48.3,0.9090909090909091
87781,1102,Emerson,206013,1000,-1.1,IVR/Online Panel/Text-to-Web,85,2024-08-14,2024-08-12,National,Donald Trump,43.5,0.9090909090909091
87781,1102,Emerson,206013,1000,-1.1,IVR/Online Panel/Text-to-Web,85,2024-08-14,2024-08-12,National,Robert F. Kennedy,4,0.9090909090909091
87781,1102,Emerson,206013,1000,-1.1,IVR/Online Panel/Text-to-Web,85,2024-08-14,2024-08-12,National,Cornel West,0.3,0.9090909090909091
87781,1102,Emerson,206013,1000,-1.1,IVR/Online Panel/Text-to-Web,85,2024-08-14,2024-08-12,National,Jill Stein,0.5,0.9090909090909091
87781,1102,Emerson,206013,1000,-1.1,IVR/Online Panel/Text-to-Web,85,2024-08-14,2024-08-12,National,Chase Oliver,0.2,0.9090909090909091
87760,568,YouGov,205810,1407,-1.1,Online Panel,86,2024-08-13,2024-08-11,National,Kamala Harris,46,0.9090909090909091
87760,568,YouGov,205810,1407,-1.1,Online Panel,86,2024-08-13,2024-08-11,National,Donald Trump,44,0.9090909090909091
87760,568,YouGov,205810,1407,-1.1,Online Panel,86,2024-08-13,2024-08-11,National,Robert F. Kennedy,3,0.9090909090909091
87760,568,YouGov,205810,1407,-1.1,Online Panel,86,2024-08-13,2024-08-11,National,Cornel West,0,0.9090909090909091
87760,568,YouGov,205810,1407,-1.1,Online Panel,86,2024-08-13,2024-08-11,National,Jill Stein,1,0.9090909090909091
87794,241,Ipsos,206221,2336,-0.9,Probability Panel,88,2024-08-13,2024-08-09,National,Kamala Harris,50,1.1111111111111112
87794,241,Ipsos,206221,2336,-0.9,Probability Panel,88,2024-08-13,2024-08-09,National,Donald Trump,45,1.1111111111111112
87794,241,Ipsos,206222,1975,-0.9,Probability Panel,88,2024-08-13,2024-08-09,National,Kamala Harris,49,1.1111111111111112
87794,241,Ipsos,206222,1975,-0.9,Probability Panel,88,2024-08-13,2024-08-09,National,Donald Trump,45,1.1111111111111112
87794,241,Ipsos,206223,1505,-0.9,Probability Panel,88,2024-08-13,2024-08-09,National,Kamala Harris,51,1.1111111111111112
87794,241,Ipsos,206223,1505,-0.9,Probability Panel,88,2024-08-13,2024-08-09,National,Donald Trump,45,1.1111111111111112
87794,241,Ipsos,206224,2336,-0.9,Probability Panel,88,2024-08-13,2024-08-09,National,Kamala Harris,47,1.1111111111111112
87794,241,Ipsos,206224,2336,-0.9,Probability Panel,88,2024-08-13,2024-08-09,National,Donald Trump,44,1.1111111111111112
87794,241,Ipsos,206224,2336,-0.9,Probability Panel,88,2024-08-13,2024-08-09,National,Robert F. Kennedy,5,1.1111111111111112
87794,241,Ipsos,206224,2336,-0.9,Probability Panel,88,2024-08-13,2024-08-09,National,Cornel West,1,1.1111111111111112
87794,241,Ipsos,206224,2336,-0.9,Probability Panel,88,2024-08-13,2024-08-09,National,Jill Stein,1,1.1111111111111112
87794,241,Ipsos,206254,1975,-0.9,Probability Panel,88,2024-08-13,2024-08-09,National,Kamala Harris,47,1.1111111111111112
87794,241,Ipsos,206254,1975,-0.9,Probability Panel,88,2024-08-13,2024-08-09,National,Donald Trump,44,1.1111111111111112
87794,241,Ipsos,206254,1975,-0.9,Probability Panel,88,2024-08-13,2024-08-09,National,Robert F. Kennedy,5,1.1111111111111112
87794,241,Ipsos,206254,1975,-0.9,Probability Panel,88,2024-08-13,2024-08-09,National,Cornel West,1,1.1111111111111112
87794,241,Ipsos,206254,1975,-0.9,Probability Panel,88,2024-08-13,2024-08-09,National,Jill Stein,1,1.1111111111111112
87780,1597,Beacon/Shaw,205944,1105,-1.1,Live Phone,88,2024-08-12,2024-08-09,National,Kamala Harris,45,0.9090909090909091
87780,1597,Beacon/Shaw,205944,1105,-1.1,Live Phone,88,2024-08-12,2024-08-09,National,Donald Trump,45,0.9090909090909091
87780,1597,Beacon/Shaw,205944,1105,-1.1,Live Phone,88,2024-08-12,2024-08-09,National,Robert F. Kennedy,6,0.9090909090909091
87780,1597,Beacon/Shaw,205944,1105,-1.1,Live Phone,88,2024-08-12,2024-08-09,National,Cornel West,1,0.9090909090909091
87780,1597,Beacon/Shaw,205944,1105,-1.1,Live Phone,88,2024-08-12,2024-08-09,National,Jill Stein,1,0.9090909090909091
87780,1597,Beacon/Shaw,205944,1105,-1.1,Live Phone,88,2024-08-12,2024-08-09,National,Chase Oliver,1,0.9090909090909091
87780,1597,Beacon/Shaw,205945,1105,-1.1,Live Phone,88,2024-08-12,2024-08-09,National,Kamala Harris,49,0.9090909090909091
87780,1597,Beacon/Shaw,205945,1105,-1.1,Live Phone,88,2024-08-12,2024-08-09,National,Donald Trump,50,0.9090909090909091
87778,370,Pew,205903,7569,-0.4,Probability Panel,92,2024-08-11,2024-08-05,National,Kamala Harris,46,2.5
87778,370,Pew,205903,7569,-0.4,Probability Panel,92,2024-08-11,2024-08-05,National,Donald Trump,45,2.5
87778,370,Pew,205903,7569,-0.4,Probability Panel,92,2024-08-11,2024-08-05,National,Robert F. Kennedy,7,2.5
87709,241,Ipsos,205592,1342,-0.9,Probability Panel,95,2024-08-07,2024-08-02,National,Kamala Harris,42,1.1111111111111112
87709,241,Ipsos,205592,1342,-0.9,Probability Panel,95,2024-08-07,2024-08-02,National,Donald Trump,37,1.1111111111111112
87709,241,Ipsos,205592,1342,-0.9,Probability Panel,95,2024-08-07,2024-08-02,National,Robert F. Kennedy,4,1.1111111111111112
87709,241,Ipsos,205593,1342,-0.9,Probability Panel,95,2024-08-07,2024-08-02,National,Kamala Harris,49,1.1111111111111112
87709,241,Ipsos,205593,1342,-0.9,Probability Panel,95,2024-08-07,2024-08-02,National,Donald Trump,47,1.1111111111111112
87696,568,YouGov,205407,1413,-1.1,Online Panel,93,2024-08-06,2024-08-04,National,Kamala Harris,45,0.9090909090909091
87696,568,YouGov,205407,1413,-1.1,Online Panel,93,2024-08-06,2024-08-04,National,Donald Trump,43,0.9090909090909091
87696,568,YouGov,205407,1413,-1.1,Online Panel,93,2024-08-06,2024-08-04,National,Robert F. Kennedy,2,0.9090909090909091
87696,568,YouGov,205407,1413,-1.1,Online Panel,93,2024-08-06,2024-08-04,National,Cornel West,0,0.9090909090909091
87696,568,YouGov,205407,1413,-1.1,Online Panel,93,2024-08-06,2024-08-04,National,Jill Stein,1,0.9090909090909091
87677,460,SurveyUSA,205228,1510,-1.3,Online Panel,95,2024-08-05,2024-08-02,National,Kamala Harris,48,0.7692307692307692
87677,460,SurveyUSA,205228,1510,-1.3,Online Panel,95,2024-08-05,2024-08-02,National,Donald Trump,45,0.7692307692307692
87679,1205,Marist,205296,1513,-0.9,Live Phone/Online Panel/Text-to-Web,96,2024-08-04,2024-08-01,National,Kamala Harris,51,1.1111111111111112
87679,1205,Marist,205296,1513,-0.9,Live Phone/Online Panel/Text-to-Web,96,2024-08-04,2024-08-01,National,Donald Trump,48,1.1111111111111112
87679,1205,Marist,205297,1513,-0.9,Live Phone/Online Panel/Text-to-Web,96,2024-08-04,2024-08-01,National,Kamala Harris,48,1.1111111111111112
87679,1205,Marist,205297,1513,-0.9,Live Phone/Online Panel/Text-to-Web,96,2024-08-04,2024-08-01,National,Donald Trump,45,1.1111111111111112
87679,1205,Marist,205297,1513,-0.9,Live Phone/Online Panel/Text-to-Web,96,2024-08-04,2024-08-01,National,Robert F. Kennedy,5,1.1111111111111112
87679,1205,Marist,205297,1513,-0.9,Live Phone/Online Panel/Text-to-Web,96,2024-08-04,2024-08-01,National,Cornel West,0,1.1111111111111112
87679,1205,Marist,205297,1513,-0.9,Live Phone/Online Panel/Text-to-Web,96,2024-08-04,2024-08-01,National,Jill Stein,1,1.1111111111111112
87679,1205,Marist,205297,1513,-0.9,Live Phone/Online Panel/Text-to-Web,96,2024-08-04,2024-08-01,National,Chase Oliver,0,1.1111111111111112
87701,1292,Hart/POS,205460,1001,-0.7,Live Phone,97,2024-08-04,2024-07-31,National,Kamala Harris,46,1.4285714285714286
87701,1292,Hart/POS,205460,1001,-0.7,Live Phone,97,2024-08-04,2024-07-31,National,Donald Trump,48,1.4285714285714286
87663,568,YouGov,205200,3092,-1.1,Online Panel,98,2024-08-02,2024-07-30,National,Kamala Harris,50,0.9090909090909091
87663,568,YouGov,205200,3092,-1.1,Online Panel,98,2024-08-02,2024-07-30,National,Donald Trump,49,0.9090909090909091
87663,568,YouGov,205201,3092,-1.1,Online Panel,98,2024-08-02,2024-07-30,National,Kamala Harris,49,0.9090909090909091
87663,568,YouGov,205201,3092,-1.1,Online Panel,98,2024-08-02,2024-07-30,National,Donald Trump,47,0.9090909090909091
87663,568,YouGov,205201,3092,-1.1,Online Panel,98,2024-08-02,2024-07-30,National,Robert F. Kennedy,2,0.9090909090909091
87663,568,YouGov,205201,3092,-1.1,Online Panel,98,2024-08-02,2024-07-30,National,Cornel West,0,0.9090909090909091
87663,568,YouGov,205201,3092,-1.1,Online Panel,98,2024-08-02,2024-07-30,National,Jill Stein,0,0.9090909090909091
87663,568,YouGov,205201,3092,-1.1,Online Panel,98,2024-08-02,2024-07-30,National,Chase Oliver,0,0.9090909090909091
87699,1075,Marquette Law School,205433,879,-1.1,Probability Panel,104,2024-08-01,2024-07-24,National,Kamala Harris,52,0.9090909090909091
87699,1075,Marquette Law School,205433,879,-1.1,Probability Panel,104,2024-08-01,2024-07-24,National,Donald Trump,48,0.9090909090909091
87699,1075,Marquette Law School,205434,683,-1.1,Probability Panel,104,2024-08-01,2024-07-24,National,Kamala Harris,53,0.9090909090909091
87699,1075,Marquette Law School,205434,683,-1.1,Probability Panel,104,2024-08-01,2024-07-24,National,Donald Trump,47,0.9090909090909091
87699,1075,Marquette Law School,205435,879,-1.1,Probability Panel,104,2024-08-01,2024-07-24,National,Kamala Harris,47,0.9090909090909091
87699,1075,Marquette Law School,205435,879,-1.1,Probability Panel,104,2024-08-01,2024-07-24,National,Donald Trump,41,0.9090909090909091
87699,1075,Marquette Law School,205435,879,-1.1,Probability Panel,104,2024-08-01,2024-07-24,National,Robert F. Kennedy,9,0.9090909090909091
87699,1075,Marquette Law School,205435,879,-1.1,Probability Panel,104,2024-08-01,2024-07-24,National,Chase Oliver,1,0.9090909090909091
87699,1075,Marquette Law School,205435,879,-1.1,Probability Panel,104,2024-08-01,2024-07-24,National,Jill Stein,2,0.9090909090909091
87699,1075,Marquette Law School,205435,879,-1.1,Probability Panel,104,2024-08-01,2024-07-24,National,Cornel West,1,0.9090909090909091
87699,1075,Marquette Law School,205436,683,-1.1,Probability Panel,104,2024-08-01,2024-07-24,National,Kamala Harris,50,0.9090909090909091
87699,1075,Marquette Law School,205436,683,-1.1,Probability Panel,104,2024-08-01,2024-07-24,National,Donald Trump,42,0.9090909090909091
87699,1075,Marquette Law School,205436,683,-1.1,Probability Panel,104,2024-08-01,2024-07-24,National,Robert F. Kennedy,6,0.9090909090909091
87699,1075,Marquette Law School,205436,683,-1.1,Probability Panel,104,2024-08-01,2024-07-24,National,Chase Oliver,1,0.9090909090909091
87699,1075,Marquette Law School,205436,683,-1.1,Probability Panel,104,2024-08-01,2024-07-24,National,Jill Stein,1,0.9090909090909091
87699,1075,Marquette Law School,205436,683,-1.1,Probability Panel,104,2024-08-01,2024-07-24,National,Cornel West,0,0.9090909090909091
87628,568,YouGov,204845,1434,-1.1,Online Panel,101,2024-07-30,2024-07-27,National,Kamala Harris,46,0.9090909090909091
87628,568,YouGov,204845,1434,-1.1,Online Panel,101,2024-07-30,2024-07-27,National,Donald Trump,44,0.9090909090909091
87628,568,YouGov,204845,1434,-1.1,Online Panel,101,2024-07-30,2024-07-27,National,Robert F. Kennedy,3,0.9090909090909091
87628,568,YouGov,204845,1434,-1.1,Online Panel,101,2024-07-30,2024-07-27,National,Cornel West,0,0.9090909090909091
87628,568,YouGov,204845,1434,-1.1,Online Panel,101,2024-07-30,2024-07-27,National,Jill Stein,0,0.9090909090909091
87630,241,Ipsos,204846,876,-0.9,Probability Panel,102,2024-07-28,2024-07-26,National,Kamala Harris,43,1.1111111111111112
87630,241,Ipsos,204846,876,-0.9,Probability Panel,102,2024-07-28,2024-07-26,National,Donald Trump,42,1.1111111111111112
87614,241,Ipsos,204763,1238,-0.9,Probability Panel,104,2024-07-25,2024-07-24,National,Kamala Harris,38,1.1111111111111112
87614,241,Ipsos,204763,1238,-0.9,Probability Panel,104,2024-07-25,2024-07-24,National,Donald Trump,38,1.1111111111111112
87614,241,Ipsos,204763,1238,-0.9,Probability Panel,104,2024-07-25,2024-07-24,National,Robert F. Kennedy,4,1.1111111111111112
87590,1528,AtlasIntel,204552,1980,-0.8,Online Ad,105,2024-07-25,2024-07-23,National,Kamala Harris,48,1.25
87590,1528,AtlasIntel,204552,1980,-0.8,Online Ad,105,2024-07-25,2024-07-23,National,Donald Trump,50.1,1.25
87590,1528,AtlasIntel,204553,1980,-0.8,Online Ad,105,2024-07-25,2024-07-23,National,Kamala Harris,46.1,1.25
87590,1528,AtlasIntel,204553,1980,-0.8,Online Ad,105,2024-07-25,2024-07-23,National,Donald Trump,47.7,1.25
87590,1528,AtlasIntel,204553,1980,-0.8,Online Ad,105,2024-07-25,2024-07-23,National,Robert F. Kennedy,4.5,1.25
87590,1528,AtlasIntel,204553,1980,-0.8,Online Ad,105,2024-07-25,2024-07-23,National,Cornel West,0.2,1.25
87557,1424,Siena/NYT,204203,1142,-1.5,Live Phone,106,2024-07-24,2024-07-22,National,Kamala Harris,46,0.6666666666666666
87557,1424,Siena/NYT,204203,1142,-1.5,Live Phone,106,2024-07-24,2024-07-22,National,Donald Trump,48,0.6666666666666666
87557,1424,Siena/NYT,204204,1142,-1.5,Live Phone,106,2024-07-24,2024-07-22,National,Kamala Harris,47,0.6666666666666666
87557,1424,Siena/NYT,204204,1142,-1.5,Live Phone,106,2024-07-24,2024-07-22,National,Donald Trump,48,0.6666666666666666
87557,1424,Siena/NYT,204205,1142,-1.5,Live Phone,106,2024-07-24,2024-07-22,National,Kamala Harris,42,0.6666666666666666
87557,1424,Siena/NYT,204205,1142,-1.5,Live Phone,106,2024-07-24,2024-07-22,National,Donald Trump,42,0.6666666666666666
87557,1424,Siena/NYT,204205,1142,-1.5,Live Phone,106,2024-07-24,2024-07-22,National,Robert F. Kennedy,6,0.6666666666666666
87557,1424,Siena/NYT,204205,1142,-1.5,Live Phone,106,2024-07-24,2024-07-22,National,Jill Stein,0,0.6666666666666666
87557,1424,Siena/NYT,204205,1142,-1.5,Live Phone,106,2024-07-24,2024-07-22,National,Cornel West,0,0.6666666666666666
87557,1424,Siena/NYT,204205,1142,-1.5,Live Phone,106,2024-07-24,2024-07-22,National,Chase Oliver,0,0.6666666666666666
87557,1424,Siena/NYT,204206,1142,-1.5,Live Phone,106,2024-07-24,2024-07-22,National,Kamala Harris,44,0.6666666666666666
87557,1424,Siena/NYT,204206,1142,-1.5,Live Phone,106,2024-07-24,2024-07-22,National,Donald Trump,43,0.6666666666666666
87557,1424,Siena/NYT,204206,1142,-1.5,Live Phone,106,2024-07-24,2024-07-22,National,Robert F. Kennedy,5,0.6666666666666666
87557,1424,Siena/NYT,204206,1142,-1.5,Live Phone,106,2024-07-24,2024-07-22,National,Jill Stein,0,0.6666666666666666
87557,1424,Siena/NYT,204206,1142,-1.5,Live Phone,106,2024-07-24,2024-07-22,National,Cornel West,0,0.6666666666666666
87557,1424,Siena/NYT,204206,1142,-1.5,Live Phone,106,2024-07-24,2024-07-22,National,Chase Oliver,0,0.6666666666666666
87530,241,Ipsos,203948,1241,-0.9,Probability Panel,106,2024-07-23,2024-07-22,National,Kamala Harris,39,1.1111111111111112
87530,241,Ipsos,203948,1241,-0.9,Probability Panel,106,2024-07-23,2024-07-22,National,Donald Trump,39,1.1111111111111112
87530,241,Ipsos,203949,1018,-0.9,Probability Panel,106,2024-07-23,2024-07-22,National,Kamala Harris,44,1.1111111111111112
87530,241,Ipsos,203949,1018,-0.9,Probability Panel,106,2024-07-23,2024-07-22,National,Donald Trump,42,1.1111111111111112
87530,241,Ipsos,203950,1241,-0.9,Probability Panel,106,2024-07-23,2024-07-22,National,Kamala Harris,37,1.1111111111111112
87530,241,Ipsos,203950,1241,-0.9,Probability Panel,106,2024-07-23,2024-07-22,National,Donald Trump,34,1.1111111111111112
87530,241,Ipsos,203950,1241,-0.9,Probability Panel,106,2024-07-23,2024-07-22,National,Robert F. Kennedy,10,1.1111111111111112
87530,241,Ipsos,203951,1018,-0.9,Probability Panel,106,2024-07-23,2024-07-22,National,Kamala Harris,42,1.1111111111111112
87530,241,Ipsos,203951,1018,-0.9,Probability Panel,106,2024-07-23,2024-07-22,National,Donald Trump,38,1.1111111111111112
87530,241,Ipsos,203951,1018,-0.9,Probability Panel,106,2024-07-23,2024-07-22,National,Robert F. Kennedy,8,1.1111111111111112
87555,568,YouGov,204188,1155,-1.1,Online Panel,106,2024-07-23,2024-07-22,National,Kamala Harris,44,0.9090909090909091
87555,568,YouGov,204188,1155,-1.1,Online Panel,106,2024-07-23,2024-07-22,National,Donald Trump,46,0.9090909090909091
87555,568,YouGov,204188,1155,-1.1,Online Panel,106,2024-07-23,2024-07-22,National,Robert F. Kennedy,4,0.9090909090909091
87555,568,YouGov,204188,1155,-1.1,Online Panel,106,2024-07-23,2024-07-22,National,Jill Stein,1,0.9090909090909091
87555,568,YouGov,204188,1155,-1.1,Online Panel,106,2024-07-23,2024-07-22,National,Cornel West,0,0.9090909090909091
87536,568,YouGov,204062,1435,-1.1,Online Panel,107,2024-07-23,2024-07-21,National,Kamala Harris,41,0.9090909090909091
87536,568,YouGov,204062,1435,-1.1,Online Panel,107,2024-07-23,2024-07-21,National,Donald Trump,44,0.9090909090909091
87536,568,YouGov,204062,1435,-1.1,Online Panel,107,2024-07-23,2024-07-21,National,Robert F. Kennedy,5,0.9090909090909091
87536,568,YouGov,204062,1435,-1.1,Online Panel,107,2024-07-23,2024-07-21,National,Cornel West,1,0.9090909090909091
87536,568,YouGov,204062,1435,-1.1,Online Panel,107,2024-07-23,2024-07-21,National,Jill Stein,1,0.9090909090909091
87531,1205,Marist,203979,1117,-0.9,Online Panel,106,2024-07-22,2024-07-22,National,Kamala Harris,45,1.1111111111111112
87531,1205,Marist,203979,1117,-0.9,Online Panel,106,2024-07-22,2024-07-22,National,Donald Trump,46,1.1111111111111112
87531,1205,Marist,203980,1117,-0.9,Online Panel,106,2024-07-22,2024-07-22,National,Kamala Harris,42,1.1111111111111112
87531,1205,Marist,203980,1117,-0.9,Online Panel,106,2024-07-22,2024-07-22,National,Donald Trump,42,1.1111111111111112
87531,1205,Marist,203980,1117,-0.9,Online Panel,106,2024-07-22,2024-07-22,National,Robert F. Kennedy,7,1.1111111111111112
87531,1205,Marist,203980,1117,-0.9,Online Panel,106,2024-07-22,2024-07-22,National,Cornel West,1,1.1111111111111112
87531,1205,Marist,203980,1117,-0.9,Online Panel,106,2024-07-22,2024-07-22,National,Jill Stein,1,1.1111111111111112
87531,1205,Marist,203980,1117,-0.9,Online Panel,106,2024-07-22,2024-07-22,National,Chase Oliver,0,1.1111111111111112
